City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Plettenberg Bay,ZA,2022-07-14 06:26:32,-34.0527,23.3716,60.64,62,92,14.05
295,Ribeira Brava,PT,2022-07-14 06:26:33,32.65,-17.0667,66.7,76,12,0.81
296,Turukhansk,RU,2022-07-14 06:26:33,65.8167,87.9833,60.15,45,85,3.49
297,Baykit,RU,2022-07-14 06:26:33,61.67,96.37,63.64,57,76,2.21
298,Axim,GH,2022-07-14 06:26:34,4.8699,-2.2405,74.75,87,100,8.03
299,Shchelkun,RU,2022-07-14 06:26:34,56.3034,60.9483,83.77,52,2,2.82
300,Bethel,US,2022-07-14 06:26:34,41.3712,-73.414,72.64,82,20,4.61
301,Kathmandu,NP,2022-07-14 06:26:32,27.7167,85.3167,86.22,58,40,4.61
302,Padang,ID,2022-07-14 06:26:35,-0.9492,100.3543,89.65,75,63,5.99
303,Aswan,EG,2022-07-14 06:26:35,24.0934,32.907,87.33,29,67,17.94
304,Beloha,MG,2022-07-14 06:26:35,-25.1667,45.05,69.51,53,0,8.12
305,Geraldton,AU,2022-07-14 06:26:35,-28.7667,114.6,70.21,64,100,20.71
306,Pouebo,NC,2022-07-14 06:26:36,-20.4,164.5667,71.51,65,81,9.31
307,Ontario,US,2022-07-14 06:26:36,34.0633,-117.6509,80.4,65,40,11.5
308,New Iberia,US,2022-07-14 06:26:36,30.0035,-91.8187,80.67,89,0,3.44
309,Lorengau,PG,2022-07-14 06:22:57,-2.0226,147.2712,85.03,64,84,3.96
310,Zyryanka,RU,2022-07-14 06:26:37,65.75,150.85,72.57,54,59,16.98
311,East London,ZA,2022-07-14 06:26:37,-33.0153,27.9116,59.94,41,0,5.75
312,Helong,CN,2022-07-14 06:26:37,42.5397,128.9972,72.3,83,87,4.88
313,Olinda,BR,2022-07-14 06:26:38,-8.0089,-34.8553,73.13,94,75,4.61
314,Kendari,ID,2022-07-14 06:26:38,-3.945,122.4989,82.24,70,78,7.2
315,Truro,GB,2022-07-14 06:26:38,50.2653,-5.0544,61.88,82,0,9.22
316,Bongandanga,CD,2022-07-14 06:26:39,1.5,21.05,75.15,82,100,0.45
317,Bani Walid,LY,2022-07-14 06:26:39,31.7566,13.9942,73.18,65,0,1.32
318,Sampit,ID,2022-07-14 06:26:39,-2.5333,112.95,90.14,52,96,2.55
319,Mpika,ZM,2022-07-14 06:27:39,-11.8343,31.4529,59.54,62,4,8.5
320,Huarmey,PE,2022-07-14 06:27:40,-10.0681,-78.1522,60.66,87,95,10.0
321,Havre-Saint-Pierre,CA,2022-07-14 06:27:40,50.2334,-63.5986,50.0,100,0,3.44
322,Bridlington,GB,2022-07-14 06:27:40,54.0831,-0.1919,58.89,75,76,9.53
323,Margate,GB,2022-07-14 06:27:41,51.3813,1.3862,67.89,78,52,4.0
324,Poopo,BO,2022-07-14 06:27:41,-18.3667,-66.9667,33.4,15,13,2.06
325,Salalah,OM,2022-07-14 06:27:41,17.0151,54.0924,78.89,94,100,8.05
326,Estrela,BR,2022-07-14 06:27:41,-28.0611,-50.9383,49.33,97,100,7.85
327,Shellbrook,CA,2022-07-14 06:27:42,53.2168,-106.4011,70.83,68,100,9.95
328,Velsk,RU,2022-07-14 06:27:42,61.0701,42.0983,73.63,54,55,6.89
329,Thunder Bay,CA,2022-07-14 06:25:11,48.4001,-89.3168,51.78,93,0,3.44
330,Souillac,MU,2022-07-14 06:27:42,-20.5167,57.5167,71.98,73,75,18.41
331,Kismayo,SO,2022-07-14 06:27:43,-0.3582,42.5454,77.95,82,91,16.96
332,Kusu,JP,2022-07-14 06:27:43,33.2831,131.1514,81.01,79,86,9.95
333,Strejesti,RO,2022-07-14 06:27:43,44.5333,24.2667,72.57,33,0,4.72
334,Saint-Augustin,CA,2022-07-14 06:27:44,51.226,-58.6502,54.32,62,100,12.06
335,Lagoa,PT,2022-07-14 06:27:44,39.05,-27.9833,68.52,93,94,13.2
336,Bambanglipuro,ID,2022-07-14 06:27:44,-7.95,110.2833,83.8,72,98,15.1
337,Hamilton,US,2022-07-14 06:27:44,39.1834,-84.5333,72.45,89,75,4.61
338,Abu Zabad,SD,2022-07-14 06:27:45,12.35,29.25,78.17,71,96,10.49
339,Tromso,NO,2022-07-14 06:27:39,69.6496,18.957,60.39,88,75,2.3
340,Progreso,MX,2022-07-14 06:27:45,21.2833,-89.6667,82.51,77,100,10.54
341,Abu Samrah,SY,2022-07-14 06:27:45,35.3029,37.1841,83.01,34,0,11.52
342,Ingham,US,2022-07-14 06:27:46,42.6,-84.3833,60.98,89,0,0.0
343,Catamarca,AR,2022-07-14 06:27:46,-28.4696,-65.7852,66.58,51,0,1.99
344,Kobilja Glava,BA,2022-07-14 06:27:46,43.8819,18.3892,55.94,77,0,2.3
345,Kaduqli,SD,2022-07-14 06:27:47,11.0167,29.7167,77.54,74,100,4.68
346,Jeremie,HT,2022-07-14 06:27:47,18.65,-74.1167,79.25,82,13,3.94
347,Omsukchan,RU,2022-07-14 06:27:47,62.5333,155.8,70.23,66,44,14.32
348,Hornepayne,CA,2022-07-14 06:27:47,49.2138,-84.7705,49.15,68,14,1.1
349,Wattegama,LK,2022-07-14 06:27:48,6.7989,81.4808,95.59,33,28,10.47
350,Shu,KZ,2022-07-14 06:27:48,43.5983,73.7614,90.81,14,0,15.46
351,Pontes E Lacerda,BR,2022-07-14 06:27:48,-15.2261,-59.3353,67.05,54,68,2.33
352,Bytow,PL,2022-07-14 06:27:49,54.1706,17.4919,63.21,62,36,13.31
353,Balabac,PH,2022-07-14 06:27:49,7.9868,117.0645,84.02,75,99,17.36
354,Anadyr,RU,2022-07-14 06:27:49,64.75,177.4833,52.3,93,75,6.71
355,Liberty,US,2022-07-14 06:25:56,31.8335,-81.5004,79.99,95,86,1.99
356,Arlit,NE,2022-07-14 06:27:50,18.7369,7.3853,88.05,13,19,11.14
357,Raudeberg,NO,2022-07-14 06:27:50,61.9875,5.1352,50.67,77,100,8.72
358,Villanueva De La Serena,ES,2022-07-14 06:27:50,38.9766,-5.7974,80.44,21,0,1.97
359,Netrakona,BD,2022-07-14 06:27:50,24.8833,90.7167,95.58,52,2,6.55
360,Kalmunai,LK,2022-07-14 06:27:51,7.4167,81.8167,92.52,42,74,5.73
361,Agulu,NG,2022-07-14 06:27:51,6.11,7.0724,72.88,96,100,4.72
362,Saurimo,AO,2022-07-14 06:27:51,-9.6608,20.3916,58.89,46,1,7.31
363,Narsaq,GL,2022-07-14 06:27:52,60.9167,-46.05,50.22,60,100,5.79
364,Waitati,NZ,2022-07-14 06:27:52,-45.75,170.5667,45.81,78,78,5.06
365,Nikolskoye,RU,2022-07-14 06:27:52,59.7035,30.7861,71.49,59,77,10.33
366,Carnarvon,AU,2022-07-14 06:27:52,-24.8667,113.6333,73.94,63,2,9.22
367,Atambua,ID,2022-07-14 06:28:53,-9.1061,124.8925,77.86,60,59,3.33
368,Inhapim,BR,2022-07-14 06:28:53,-19.5492,-42.12,55.99,91,62,2.75
369,Cap Malheureux,MU,2022-07-14 06:28:53,-19.9842,57.6142,72.46,72,88,11.99
370,Rio Gallegos,AR,2022-07-14 06:25:02,-51.6226,-69.2181,32.05,93,75,10.36
371,Waingapu,ID,2022-07-14 06:28:54,-9.6567,120.2641,81.73,61,41,16.02
372,Daru,PG,2022-07-14 06:28:54,-9.0763,143.2092,77.22,70,86,16.02
373,Esperance,AU,2022-07-14 06:28:54,-33.8667,121.9,70.88,44,54,15.55
374,Ati,TD,2022-07-14 06:28:55,13.2154,18.3353,78.69,72,100,11.43
375,Tamandare,BR,2022-07-14 06:28:55,-8.7597,-35.1047,73.08,87,25,9.15
376,La Ronge,CA,2022-07-14 06:28:55,55.1001,-105.2842,68.25,60,75,11.5
377,Birjand,IR,2022-07-14 06:28:56,32.8663,59.2211,84.67,13,0,20.71
378,Kangaatsiaq,GL,2022-07-14 06:28:56,68.3065,-53.4641,37.6,97,62,12.03
379,General Pico,AR,2022-07-14 06:28:56,-35.6566,-63.7568,44.47,69,55,10.42
380,Vao,NC,2022-07-14 06:28:56,-22.6667,167.4833,71.82,66,97,27.89
381,Lere,NG,2022-07-14 06:28:57,10.387,8.5726,69.58,95,100,5.59
382,Prabumulih,ID,2022-07-14 06:28:57,-3.45,104.25,88.47,60,98,3.62
383,Urucara,BR,2022-07-14 06:28:57,-2.5364,-57.76,74.35,94,91,2.77
384,Buin,CL,2022-07-14 06:28:58,-33.7333,-70.75,51.73,80,100,4.5
385,Vilyuysk,RU,2022-07-14 06:28:58,63.7553,121.6247,80.85,45,14,6.71
386,Mount Isa,AU,2022-07-14 06:28:58,-20.7333,139.5,67.77,19,2,12.66
387,Lakhimpur,IN,2022-07-14 06:28:58,27.95,80.7667,103.03,34,52,14.83
388,Hue,VN,2022-07-14 06:24:44,16.4667,107.6,89.71,70,40,6.91
389,Ankang,CN,2022-07-14 06:28:59,32.68,109.0172,104.25,37,60,3.0
390,Cochrane,CA,2022-07-14 06:28:26,51.1834,-114.4687,60.04,64,40,1.39
391,Bayan,CN,2022-07-14 06:28:59,46.0833,127.4,72.59,81,100,11.3
392,Macklin,CA,2022-07-14 06:29:00,52.3334,-109.9348,59.34,87,68,6.71
393,Zabid,YE,2022-07-14 06:29:00,14.1951,43.3152,90.86,50,100,3.29
394,Kamenka,RU,2022-07-14 06:29:00,51.3223,42.7678,75.31,65,57,7.61
395,Luganville,VU,2022-07-14 06:29:00,-15.5333,167.1667,80.17,77,34,2.82
396,Sioux Lookout,CA,2022-07-14 06:24:12,50.1001,-91.917,53.67,100,0,2.3
397,Mosquera,CO,2022-07-14 06:29:01,4.7059,-74.2302,50.09,87,20,5.75
398,Yamoussoukro,CI,2022-07-14 06:29:01,6.8206,-5.2767,73.29,94,75,6.91
399,Harper,LR,2022-07-14 06:29:01,4.375,-7.7169,75.07,80,94,7.29
400,Kununurra,AU,2022-07-14 06:29:02,-15.7667,128.7333,78.78,14,8,13.8
401,Komsomolskiy,UZ,2022-07-14 06:29:02,40.4272,71.7189,88.52,23,0,6.91
402,Cidreira,BR,2022-07-14 06:29:02,-30.1811,-50.2056,56.73,87,10,19.93
403,Polgar,HU,2022-07-14 06:29:03,47.8667,21.1167,75.11,29,53,5.61
404,Kota Belud,MY,2022-07-14 06:29:03,6.351,116.4305,84.67,68,94,9.01
405,Charcas,MX,2022-07-14 06:29:03,23.1333,-101.1167,61.81,77,38,11.79
406,Narrabri,AU,2022-07-14 06:29:03,-30.3167,149.7833,58.51,58,13,1.99
407,Pochutla,MX,2022-07-14 06:29:04,15.7432,-96.4661,77.83,92,88,3.65
408,Parabel,RU,2022-07-14 06:29:04,58.6978,81.4825,67.24,45,100,4.16
409,Volchikha,RU,2022-07-14 06:29:04,52.0333,80.3833,69.08,43,96,1.88
410,Lubango,AO,2022-07-14 06:29:05,-14.9172,13.4925,50.02,55,0,5.61
411,Chimoio,MZ,2022-07-14 06:29:05,-19.1164,33.4833,60.66,94,75,2.86
412,Nkawkaw,GH,2022-07-14 06:29:05,6.5512,-0.7662,70.36,99,97,2.66
413,Taoudenni,ML,2022-07-14 06:29:05,22.6783,-3.9836,95.45,17,13,6.44
414,Tura,IN,2022-07-14 06:29:06,25.5198,90.2201,88.66,72,28,0.89
415,Mastic Beach,US,2022-07-14 06:30:06,40.7668,-72.8521,75.29,93,40,5.99
416,Ancud,CL,2022-07-14 06:30:06,-41.8697,-73.8203,41.23,92,99,8.43
417,Sorong,ID,2022-07-14 06:30:07,-0.8833,131.25,82.56,81,100,9.93
418,Micheweni,TZ,2022-07-14 06:30:07,-4.9667,39.8333,73.65,88,100,13.49
419,Venice,US,2022-07-14 06:25:29,27.0998,-82.4543,79.99,89,98,4.65
420,High Rock,BS,2022-07-14 06:30:07,26.6208,-78.2833,82.42,72,0,13.6
421,Tezu,IN,2022-07-14 06:30:08,27.9167,96.1667,99.18,46,4,2.84
422,Tanout,NE,2022-07-14 06:30:08,14.9709,8.8879,83.62,51,56,22.32
423,Baherden,TM,2022-07-14 06:30:08,38.4362,57.4316,99.28,13,0,9.28
424,Mezen,RU,2022-07-14 06:30:09,65.8522,44.24,82.15,45,100,11.65
425,Greenville,US,2022-07-14 06:25:18,35.6127,-77.3663,75.36,95,0,3.44
426,Santa Barbara,US,2022-07-14 06:25:12,34.7333,-120.0343,69.35,90,0,3.44
427,Inhambane,MZ,2022-07-14 06:30:09,-23.865,35.3833,70.41,57,0,6.24
428,Warangal,IN,2022-07-14 06:30:09,18.0,79.5833,75.61,85,100,17.94
429,Ewa Beach,US,2022-07-14 06:28:54,21.3156,-158.0072,78.75,72,20,11.5
430,Half Moon Bay,US,2022-07-14 06:30:10,37.4636,-122.4286,63.41,87,100,11.5
431,Chicama,PE,2022-07-14 06:30:10,-7.8447,-79.1469,59.54,89,61,5.26
432,San Carlos De Bariloche,AR,2022-07-14 06:26:51,-41.1456,-71.3082,29.95,93,100,4.61
433,Utete,TZ,2022-07-14 06:30:11,-7.986,38.758,74.88,71,100,3.0
434,Pyaozerskiy,RU,2022-07-14 06:30:11,65.8333,31.1667,66.88,63,100,6.26
435,Niquelandia,BR,2022-07-14 06:30:11,-14.4739,-48.4597,65.95,53,55,3.76
436,Nizhniy Kuranakh,RU,2022-07-14 06:30:12,58.8353,125.4869,78.64,54,88,3.11
437,Muisne,EC,2022-07-14 06:30:12,0.6,-80.0333,73.53,89,100,8.12
438,Lovozero,RU,2022-07-14 06:30:12,68.005,35.0117,69.06,78,100,7.52
439,Tambura,SS,2022-07-14 06:30:13,5.6,27.4667,72.28,88,88,3.94
440,Stephenville,US,2022-07-14 06:30:13,32.2207,-98.2023,83.16,48,1,6.06
441,Bosaso,SO,2022-07-14 06:30:13,11.2842,49.1816,98.58,26,0,19.57
442,Balkanabat,TM,2022-07-14 06:30:14,39.5108,54.3671,102.67,13,0,13.18
443,La Maddalena,IT,2022-07-14 06:30:14,41.2142,9.4083,77.16,53,0,0.6
444,Yamaga,JP,2022-07-14 06:30:14,33.0167,130.6833,86.18,84,100,8.43
445,Bayshore Gardens,US,2022-07-14 06:30:14,27.4253,-82.5904,82.98,77,0,4.61
446,Loviisa,FI,2022-07-14 06:30:15,60.4566,26.2251,59.29,88,100,14.94
447,La Palma,US,2022-07-14 06:30:15,33.8464,-118.0467,70.07,83,0,4.61
448,Warri,NG,2022-07-14 06:30:15,5.5167,5.75,74.68,93,100,2.86
449,Bowen,AU,2022-07-14 06:30:16,-20.0167,148.2333,62.73,50,0,2.86
450,Manokwari,ID,2022-07-14 06:30:16,-0.8667,134.0833,81.82,76,74,3.29
451,Bambous Virieux,MU,2022-07-14 06:27:33,-20.3428,57.7575,72.21,73,75,18.41
452,Alofi,NU,2022-07-14 06:30:16,-19.0595,-169.9187,75.09,78,100,5.75
453,Marsh Harbour,BS,2022-07-14 06:30:17,26.5412,-77.0636,82.92,75,21,11.74
454,Vitim,RU,2022-07-14 06:30:17,59.4511,112.5578,83.19,39,59,3.31
455,Quatre Cocos,MU,2022-07-14 06:30:17,-20.2078,57.7625,71.71,71,26,19.6
456,Prieska,ZA,2022-07-14 06:30:18,-29.6641,22.7474,51.13,27,0,3.42
457,Denpasar,ID,2022-07-14 06:30:18,-8.65,115.2167,83.86,74,20,17.27
458,Princeton,US,2022-07-14 06:28:58,25.5384,-80.4089,82.4,92,0,1.01
459,The Valley,AI,2022-07-14 06:29:26,18.217,-63.0578,81.1,73,58,19.53
460,Taltal,CL,2022-07-14 06:31:18,-25.4,-70.4833,53.85,85,99,3.29
461,Vorozhba,UA,2022-07-14 06:31:19,51.1733,34.2192,60.19,88,96,6.85
462,Itarema,BR,2022-07-14 06:31:19,-2.9248,-39.9167,77.88,80,7,14.65
463,Darnah,LY,2022-07-14 06:31:19,32.767,22.6367,77.88,55,7,15.3
464,Irbit,RU,2022-07-14 06:31:20,57.6705,63.071,83.86,47,0,4.76
465,Constitucion,CL,2022-07-14 06:31:20,-35.3333,-72.4167,40.98,90,100,4.16
466,Mitchell,US,2022-07-14 06:27:12,43.7094,-98.0298,73.38,71,0,11.5
467,Cozumel,MX,2022-07-14 06:31:20,20.5083,-86.9458,81.95,81,100,12.5
468,Lasem,ID,2022-07-14 06:31:20,-6.6922,111.4527,83.25,74,75,11.79
469,Mount Pleasant,US,2022-07-14 06:29:51,32.7941,-79.8626,81.99,90,0,7.0
470,Ponta Delgada,PT,2022-07-14 06:31:21,37.7333,-25.6667,68.5,82,20,9.22
471,Sao Filipe,CV,2022-07-14 06:31:21,14.8961,-24.4956,73.22,81,34,11.65
472,Malayal,PH,2022-07-14 06:31:21,7.208,121.942,84.0,76,76,7.87
473,Bulgan,MN,2022-07-14 06:31:22,48.8125,103.5347,70.9,54,79,14.03
474,Buraydah,SA,2022-07-14 06:31:22,26.326,43.975,97.25,9,17,7.67
475,Mareeba,AU,2022-07-14 06:31:22,-17.0,145.4333,70.45,38,81,5.23
476,Chapleau,CA,2022-07-14 06:31:23,47.8405,-83.4034,48.33,81,33,1.86
477,Aguada De Pasajeros,CU,2022-07-14 06:31:23,22.385,-80.8508,74.64,93,61,5.41
478,Fairbanks,US,2022-07-14 06:31:12,64.8378,-147.7164,65.23,65,75,6.91
479,Muroto,JP,2022-07-14 06:31:23,33.2833,134.15,78.01,85,23,13.15
480,Isla Mujeres,MX,2022-07-14 06:31:24,21.2311,-86.731,84.25,80,90,12.66
481,Mehamn,NO,2022-07-14 06:31:24,71.0357,27.8492,57.15,94,0,0.0
482,Pangai,TO,2022-07-14 06:31:24,-19.8,-174.35,78.24,80,3,16.58
483,Tikhvin,RU,2022-07-14 06:31:25,59.6451,33.5294,72.21,56,100,6.62
484,Biu,NG,2022-07-14 06:31:25,10.6129,12.1946,71.15,85,96,7.65
485,Xichang,CN,2022-07-14 06:31:25,27.8964,102.2634,89.2,45,9,3.53
486,San Juan Del Parana,PY,2022-07-14 06:31:26,-27.3,-55.9667,64.45,88,0,4.61
487,Verkhoyansk,RU,2022-07-14 06:31:26,67.5447,133.385,74.57,45,9,6.33
488,Mpanda,TZ,2022-07-14 06:31:26,-6.3655,31.0409,73.15,40,6,6.91
489,Kirovskiy,RU,2022-07-14 06:31:26,45.0917,133.5136,67.48,96,100,8.77
490,Kadaya,RU,2022-07-14 06:31:27,50.9327,119.2911,63.05,95,100,7.34
491,Hyeres,FR,2022-07-14 06:31:27,43.1167,6.1167,80.73,64,0,3.44
492,Kruisfontein,ZA,2022-07-14 06:31:27,-34.0033,24.7314,58.89,70,99,20.27
493,Blyth,GB,2022-07-14 06:31:28,55.1271,-1.5086,58.33,78,0,10.36
494,Sitniki,RU,2022-07-14 06:31:28,56.4553,44.0666,73.38,52,78,3.8
495,Fairview,US,2022-07-14 06:30:11,40.8126,-73.999,78.06,73,0,8.05
496,Ratanpur,IN,2022-07-14 06:31:28,22.3,82.1667,86.56,66,100,13.65
497,Yugorsk,RU,2022-07-14 06:31:29,61.3133,63.3319,86.09,36,10,5.44
498,Cervo,ES,2022-07-14 06:31:29,43.6702,-7.4101,70.45,78,100,7.29
499,Banikoara,BJ,2022-07-14 06:31:29,11.2985,2.4386,75.83,84,50,5.88
500,Bhinmal,IN,2022-07-14 06:31:29,25.0,72.25,95.41,47,100,6.98
501,Eyemouth,GB,2022-07-14 06:31:30,55.8713,-2.0901,56.23,71,75,12.77
502,Balaguer,ES,2022-07-14 06:31:30,41.7912,0.8109,78.48,43,1,3.29
503,Tabuk,PH,2022-07-14 06:31:30,17.4189,121.4443,88.95,68,35,0.89
504,Zhigansk,RU,2022-07-14 06:32:31,66.7697,123.3711,73.17,58,74,11.97
505,Palauig,PH,2022-07-14 06:32:31,15.435,119.9045,84.88,76,100,8.57
506,Cayenne,GF,2022-07-14 06:28:59,4.9333,-52.3333,75.24,1,100,2.3
507,Svetlaya,RU,2022-07-14 06:32:32,46.5389,138.3297,62.92,98,100,6.15
508,Jorochito,BO,2022-07-14 06:32:32,-18.05,-63.4333,68.99,80,16,8.23
509,Acapulco,MX,2022-07-14 06:30:22,16.8634,-99.8901,80.42,89,75,3.44
510,Swan Hill,AU,2022-07-14 06:32:32,-35.3378,143.5544,51.37,57,0,6.67
511,Bocaiuva,BR,2022-07-14 06:32:32,-17.1078,-43.815,58.78,81,63,5.7
512,Pangnirtung,CA,2022-07-14 06:32:33,66.1451,-65.7125,43.95,91,98,1.36
513,Ust-Nera,RU,2022-07-14 06:32:33,64.5667,143.2,74.7,53,43,3.83
514,Mitsamiouli,KM,2022-07-14 06:32:34,-11.3847,43.2844,82.69,61,20,10.36
515,Sola,VU,2022-07-14 06:32:34,-13.8833,167.55,81.27,78,20,0.0
516,Nador,MA,2022-07-14 06:32:34,35.174,-2.9287,73.65,88,20,4.61
517,Pangody,RU,2022-07-14 06:32:20,65.85,74.4859,61.39,51,100,10.04
518,Stornoway,GB,2022-07-14 06:32:35,58.2093,-6.3865,51.93,88,75,3.0
519,Inverell,AU,2022-07-14 06:32:35,-29.7833,151.1167,53.11,67,29,5.99
520,Talnakh,RU,2022-07-14 06:32:35,69.4865,88.3972,60.21,45,66,6.89
521,Tripoli,LY,2022-07-14 06:32:35,32.8752,13.1875,79.7,54,0,7.87
522,Krasnogvardeyets,RU,2022-07-14 06:32:36,52.6804,52.3635,81.21,57,100,10.92
523,Oga,IT,2022-07-14 06:32:36,46.4631,10.347,63.81,46,97,3.89
524,Bilibino,RU,2022-07-14 06:32:36,68.0546,166.4372,62.13,41,59,13.76
525,Belyy Yar,RU,2022-07-14 06:32:37,53.6039,91.3903,66.09,45,40,4.47
526,Ust-Maya,RU,2022-07-14 06:32:37,60.4167,134.5333,85.86,42,100,2.95
527,Saint-Pierre,RE,2022-07-14 06:32:37,-21.3393,55.4781,73.29,72,0,20.71
528,Hualmay,PE,2022-07-14 06:32:37,-11.0964,-77.6139,59.41,85,72,12.21
529,Quang Ngai,VN,2022-07-14 06:32:38,15.1167,108.8,89.22,66,100,8.81
530,Isiro,CD,2022-07-14 06:29:20,2.7739,27.616,66.9,94,100,0.54
531,Keshod,IN,2022-07-14 06:32:38,21.3,70.25,84.42,78,100,7.23
532,Hearst,CA,2022-07-14 06:32:02,49.6835,-83.6665,44.85,83,17,2.75
533,Adrar,MR,2022-07-14 06:32:38,20.5022,-10.0711,88.83,33,17,15.03
534,Xuanhua,CN,2022-07-14 06:32:39,40.6103,115.0447,90.64,24,26,5.91
535,Faranah,GN,2022-07-14 06:32:39,10.0404,-10.7434,69.08,97,100,6.08
536,Ibra,OM,2022-07-14 06:32:39,22.6906,58.5334,96.98,35,83,2.89
537,Port-Gentil,GA,2022-07-14 06:32:40,-0.7193,8.7815,73.36,88,75,5.75
538,Burns Lake,CA,2022-07-14 06:32:40,54.2331,-125.7533,51.22,88,100,1.97
539,Sungai Udang,MY,2022-07-14 06:32:40,2.269,102.1427,87.67,70,40,4.61
540,Dunedin,NZ,2022-07-14 06:30:26,-45.8742,170.5036,45.81,78,73,10.0
541,Necochea,AR,2022-07-14 06:32:41,-38.5473,-58.7368,46.35,69,100,8.41
542,Sulphur,US,2022-07-14 06:32:41,30.2366,-93.3774,84.18,80,100,17.27
543,Ucluelet,CA,2022-07-14 06:30:12,48.9329,-125.5528,55.09,86,100,6.6
544,Nelson Bay,AU,2022-07-14 06:32:41,-32.7167,152.15,59.11,78,100,15.01
545,Seoul,KR,2022-07-14 06:32:42,37.5683,126.9778,87.37,66,40,9.22
546,Les Cayes,HT,2022-07-14 06:32:42,18.2,-73.75,77.04,86,0,4.03
547,Mgandu,TZ,2022-07-14 06:32:42,-5.95,34.1333,67.53,47,90,10.63
548,Yershov,RU,2022-07-14 06:32:43,51.3513,48.2766,85.32,41,100,6.51
549,Chambas,CU,2022-07-14 06:32:43,22.1928,-78.9136,73.11,95,0,3.58
550,Phalombe,MW,2022-07-14 06:32:43,-15.8064,35.6507,66.4,61,88,0.6
551,Bandarbeyla,SO,2022-07-14 06:33:43,9.4942,50.8122,89.4,45,31,32.57
552,Te Anau,NZ,2022-07-14 06:33:44,-45.4167,167.7167,38.17,96,81,3.87
553,Jiangyou,CN,2022-07-14 06:33:44,31.7667,104.7167,88.68,72,79,5.35
554,Suarez,CO,2022-07-14 06:33:44,2.954,-76.6964,64.67,96,100,1.14
555,San Jeronimo,PE,2022-07-14 06:33:45,-11.9472,-75.2829,42.62,88,7,0.54
556,Qasigiannguit,GL,2022-07-14 06:33:45,68.8193,-51.1922,41.25,89,65,2.26
557,Natchitoches,US,2022-07-14 06:33:45,31.7668,-93.1335,72.45,94,40,5.75
558,Comodoro Rivadavia,AR,2022-07-14 06:33:45,-45.8667,-67.5,30.06,86,20,2.3
559,Orotukan,RU,2022-07-14 06:33:46,62.2667,151.7,71.29,59,28,15.55
560,Port Hedland,AU,2022-07-14 06:33:21,-20.3167,118.5667,75.25,46,100,13.8
561,Luderitz,NA,2022-07-14 06:33:46,-26.6481,15.1594,57.24,44,0,13.47
562,Tautira,PF,2022-07-14 06:33:46,-17.7333,-149.15,76.84,74,9,20.45
563,Zamora,EC,2022-07-14 06:33:47,-4.0692,-78.9567,63.77,99,48,2.57
564,Batetskiy,RU,2022-07-14 06:33:47,58.6461,30.3027,66.04,62,32,7.65
565,Olmos,PE,2022-07-14 06:33:47,-5.9847,-79.7453,59.22,93,94,0.98
